"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20201023","청계천로","0.017","0.021","0.5","0.004","30","17"
"20201023","한강대로","0.018","0.021","0.4","0.003","33","9"
"20201023","행주","","","","","",""
"20201023","홍릉로","0.021","0.019","0.5","0.003","25","8"
"20201023","화랑로","0.024","0.016","0.4","0.003","",""
"20201022","강남구","0.031","0.016","0.6","0.003","69","35"
"20201022","강남대로","0.041","0.008","0.9","0.004","84","41"
"20201022","강동구","0.029","0.014","0.6","0.003","79","42"
"20201022","강변북로","0.036","0.012","0.8","0.004","82","42"
"20201022","강북구","0.023","0.016","0.6","0.003","83","35"
"20201022","강서구","0.028","0.02","0.5","0.005","79","34"
"20201022","공항대로","0.036","0.017","0.5","0.004","",""
"20201022","관악구","0.033","0.022","0.6","0.004","70","31"
"20201022","관악산","0.015","0.044","0.5","0.004","88","37"
"20201022","광진구","0.019","0.011","0.9","0.004","54","31"
"20201022","구로구","0.025","0.02","0.4","0.004","91","38"
"20201022","궁동","0.025","0.017","0.5","0.003","72","29"
"20201022","금천구","0.024","0.021","0.5","0.003","67","30"
"20201022","남산","","","","","",""
"20201022","노원구","0.026","0.02","0.6","0.003","73","32"
"20201022","도봉구","0.023","0.017","0.5","0.003","75","44"
"20201022","도산대로","0.036","0.011","1","0.004","90","39"
